#score	name1	strand1	size1	zstart1	end1	name2	strand2	size2	zstart2	end2	identity	idPct	coverage	covPct
8.753050e+05	chr22	+	51304566	23541992	23551934	chr22-21750001-21760000	+	10000	0	10000	9578/9904	96.7%	10000/10000	100.0%
8.910970e+05	chr22	+	51304566	23551398	23561416	chr22-21760001-21770000	+	10000	0	10000	9672/9945	97.3%	10000/10000	100.0%
8.415760e+05	chr22	+	51304566	23561836	23570909	chr22-21770001-21780000	+	10000	897	10000	8938/9048	98.8%	9103/10000	91.0%
9.328110e+05	chr22	+	51304566	23570909	23580893	chr22-21780001-21790000	+	10000	0	10000	9866/9961	99.0%	10000/10000	100.0%
7.037050e+05	chr22	+	51304566	23582483	23589995	chr22-21790001-21800000	+	10000	2464	10000	7437/7508	99.1%	7536/10000	75.4%
7.446380e+05	chr22	+	51304566	23589995	23598057	chr22-21800001-21810000	+	10000	0	8050	7935/8036	98.7%	8050/10000	80.5%
9.237300e+05	chr22	+	51304566	23599530	23609522	chr22-21810001-21820000	+	10000	0	10000	9798/9948	98.5%	10000/10000	100.0%
9.395260e+05	chr22	+	51304566	23609522	23619533	chr22-21820001-21830000	+	10000	0	10000	9877/9996	98.8%	10000/10000	100.0%
9.375200e+05	chr22	+	51304566	23619533	23629511	chr22-21830001-21840000	+	10000	0	10000	9850/9977	98.7%	10000/10000	100.0%
7.134850e+05	chr22	+	51304566	22970307	22978721	chr22-21860001-21870000	+	10000	1357	10000	7911/8298	95.3%	8643/10000	86.4%
9.342490e+05	chr22	+	51304566	23647716	23657801	chr22-21860001-21870000	+	10000	0	10000	9861/9996	98.6%	10000/10000	100.0%
5.668680e+05	chr22	+	51304566	25039598	25046896	chr22-21860001-21870000	+	10000	2803	10000	6548/7091	92.3%	7197/10000	72.0%
4.522820e+05	chr22	+	51304566	21474144	21480075	chr22-21870001-21880000	+	10000	0	6167	5380/5878	91.5%	6167/10000	61.7%
4.618680e+05	chr22	+	51304566	22978721	22984707	chr22-21870001-21880000	+	10000	0	6167	5455/5924	92.1%	6167/10000	61.7%
9.009640e+05	chr22	+	51304566	23657801	23668008	chr22-21870001-21880000	+	10000	0	10000	9752/9945	98.1%	10000/10000	100.0%
4.599590e+05	chr22	+	51304566	25046896	25052881	chr22-21870001-21880000	+	10000	0	6167	5455/5933	91.9%	6167/10000	61.7%
4.520300e+05	chr22	+	51304566	18836294	18842226	chr22-21870001-21880000	-	10000	3833	10000	5386/5860	91.9%	6167/10000	61.7%
4.573480e+05	chr22	+	51304566	21046168	21052152	chr22-21870001-21880000	-	10000	3833	10000	5418/5916	91.6%	6167/10000	61.7%
4.534020e+05	chr22	+	51304566	21639019	21644948	chr22-21870001-21880000	-	10000	3833	10000	5379/5880	91.5%	6167/10000	61.7%
4.581170e+05	chr22	+	51304566	24649821	24655799	chr22-21870001-21880000	-	10000	3833	10000	5439/5928	91.8%	6167/10000	61.7%
5.046180e+05	chr22	+	51304566	23668008	23673903	chr22-21880001-21890000	+	10000	0	5730	5572/5710	97.6%	5730/10000	57.3%
4.393520e+05	chr22	+	51304566	24670256	24675843	chr22-21880001-21890000	+	10000	0	5653	5144/5458	94.2%	5653/10000	56.5%
7.419260e+05	chr22	+	51304566	23736325	23744520	chr22-21890001-21900000	+	10000	0	8187	7893/8157	96.8%	8187/10000	81.9%
6.758400e+05	chr22	+	51304566	20128561	20136808	chr22-21890001-21900000	-	10000	1813	10000	7523/8101	92.9%	8187/10000	81.9%
8.488550e+05	chr22	+	51304566	23745468	23755044	chr22-21900001-21910000	+	10000	0	10000	9346/9555	97.8%	10000/10000	100.0%
4.795310e+05	chr22	+	51304566	18471689	18477537	chr22-21910001-21920000	+	10000	3821	10000	5501/5799	94.9%	6179/10000	61.8%
5.960550e+05	chr22	+	51304566	23759759	23766288	chr22-21910001-21920000	+	10000	3479	10000	6390/6501	98.3%	6521/10000	65.2%
3.788050e+05	chr22	+	51304566	18479035	18484524	chr22-21920001-21930000	+	10000	2164	7289	4607/5058	91.1%	5125/10000	51.2%
4.108450e+05	chr22	+	51304566	18668802	18674527	chr22-21930001-21940000	+	10000	4380	10000	4995/5530	90.3%	5620/10000	56.2%
4.085660e+05	chr22	+	51304566	18860814	18866529	chr22-21930001-21940000	+	10000	4390	10000	4975/5532	89.9%	5610/10000	56.1%
4.084150e+05	chr22	+	51304566	20640630	20646363	chr22-21930001-21940000	+	10000	4396	10000	4977/5511	90.3%	5604/10000	56.0%
4.107640e+05	chr22	+	51304566	21663438	21669166	chr22-21930001-21940000	+	10000	4376	10000	4997/5545	90.1%	5624/10000	56.2%
9.104270e+05	chr22	+	51304566	23808601	23818599	chr22-21930001-21940000	+	10000	0	10000	9787/9974	98.1%	10000/10000	100.0%
4.100790e+05	chr22	+	51304566	18731510	18737228	chr22-21930001-21940000	-	10000	0	5610	4983/5523	90.2%	5610/10000	56.1%
4.100120e+05	chr22	+	51304566	20336493	20342216	chr22-21930001-21940000	-	10000	0	5610	4989/5524	90.3%	5610/10000	56.1%
4.119730e+05	chr22	+	51304566	20703263	20709031	chr22-21930001-21940000	-	10000	0	5624	5016/5542	90.5%	5624/10000	56.2%
4.095440e+05	chr22	+	51304566	21532207	21537907	chr22-21930001-21940000	-	10000	0	5624	4983/5524	90.2%	5624/10000	56.2%
5.247230e+05	chr22	+	51304566	23818599	23824388	chr22-21940001-21950000	+	10000	0	5779	5669/5770	98.2%	5779/10000	57.8%
6.081600e+04	chr22	+	51304566	18138864	18144071	chr22-21950001-21960000	+	10000	4493	10000	3051/4560	66.9%	5507/10000	55.1%
4.568300e+04	chr22	+	51304566	21761263	21766105	chr22-21950001-21960000	+	10000	4484	10000	2866/4323	66.3%	5516/10000	55.2%
7.186900e+04	chr22	+	51304566	21762316	21768133	chr22-21950001-21960000	+	10000	2778	10000	3697/5496	67.3%	7222/10000	72.2%
7.445000e+04	chr22	+	51304566	21780065	21785228	chr22-21950001-21960000	+	10000	3891	10000	3217/4713	68.3%	6109/10000	61.1%
9.089790e+05	chr22	+	51304566	23827895	23837937	chr22-21950001-21960000	+	10000	0	10000	9818/9978	98.4%	10000/10000	100.0%
7.339500e+04	chr22	+	51304566	23983784	23988197	chr22-21950001-21960000	+	10000	4990	10000	2744/4053	67.7%	5010/10000	50.1%
8.468800e+04	chr22	+	51304566	29271579	29277792	chr22-21950001-21960000	+	10000	2771	8615	3414/4798	71.2%	5844/10000	58.4%
6.552600e+04	chr22	+	51304566	29987944	29992538	chr22-21950001-21960000	+	10000	2998	8615	2876/4131	69.6%	5617/10000	56.2%
5.035400e+04	chr22	+	51304566	31103092	31107321	chr22-21950001-21960000	+	10000	4849	10000	2621/3924	66.8%	5151/10000	51.5%
8.014800e+04	chr22	+	51304566	31769933	31776722	chr22-21950001-21960000	+	10000	2784	10000	3944/5835	67.6%	7216/10000	72.2%
7.792500e+04	chr22	+	51304566	31906483	31912263	chr22-21950001-21960000	+	10000	3891	10000	3442/5077	67.8%	6109/10000	61.1%
6.062200e+04	chr22	+	51304566	32066846	32072760	chr22-21950001-21960000	+	10000	2781	8599	3293/4896	67.3%	5818/10000	58.2%
7.308300e+04	chr22	+	51304566	32066849	32072087	chr22-21950001-21960000	+	10000	3000	8600	3174/4614	68.8%	5600/10000	56.0%
6.289700e+04	chr22	+	51304566	32154945	32161008	chr22-21950001-21960000	+	10000	3884	10000	3402/5156	66.0%	6116/10000	61.2%
7.603500e+04	chr22	+	51304566	32155271	32160467	chr22-21950001-21960000	+	10000	4763	10000	3043/4409	69.0%	5237/10000	52.4%
6.920100e+04	chr22	+	51304566	38670065	38676846	chr22-21950001-21960000	+	10000	2998	10000	3872/5827	66.4%	7002/10000	70.0%
9.128900e+04	chr22	+	51304566	38736054	38740993	chr22-21950001-21960000	+	10000	4470	10000	3164/4546	69.6%	5530/10000	55.3%
6.598500e+04	chr22	+	51304566	40744374	40749594	chr22-21950001-21960000	+	10000	2999	8607	3078/4429	69.5%	5608/10000	56.1%
7.308300e+04	chr22	+	51304566	41095041	41102094	chr22-21950001-21960000	+	10000	2998	10000	3977/6022	66.0%	7002/10000	70.0%
6.333900e+04	chr22	+	51304566	41396979	41403061	chr22-21950001-21960000	+	10000	2990	8599	3244/4779	67.9%	5609/10000	56.1%
8.385800e+04	chr22	+	51304566	41427377	41432649	chr22-21950001-21960000	+	10000	2998	8622	3178/4618	68.8%	5624/10000	56.2%
8.156300e+04	chr22	+	51304566	41819126	41823956	chr22-21950001-21960000	+	10000	4467	10000	2997/4405	68.0%	5533/10000	55.3%
6.713800e+04	chr22	+	51304566	43476124	43481489	chr22-21950001-21960000	+	10000	3891	10000	3289/4882	67.4%	6109/10000	61.1%
5.450500e+04	chr22	+	51304566	50847391	50851979	chr22-21950001-21960000	+	10000	4484	10000	2823/4161	67.8%	5516/10000	55.2%
5.277800e+04	chr22	+	51304566	17555747	17560410	chr22-21950001-21960000	-	10000	0	5165	2729/4044	67.5%	5165/10000	51.6%
8.199600e+04	chr22	+	51304566	18098057	18104325	chr22-21950001-21960000	-	10000	0	6582	3703/5536	66.9%	6582/10000	65.8%
4.068600e+04	chr22	+	51304566	19401993	19406157	chr22-21950001-21960000	-	10000	0	5322	2590/3963	65.4%	5322/10000	53.2%
7.406100e+04	chr22	+	51304566	20414283	20419421	chr22-21950001-21960000	-	10000	0	6112	3209/4702	68.2%	6112/10000	61.1%
7.061100e+04	chr22	+	51304566	20431352	20437179	chr22-21950001-21960000	-	10000	0	7222	3698/5486	67.4%	7222/10000	72.2%
4.417300e+04	chr22	+	51304566	20433387	20438227	chr22-21950001-21960000	-	10000	0	5516	2857/4298	66.5%	5516/10000	55.2%
7.444900e+04	chr22	+	51304566	21858227	21863395	chr22-21950001-21960000	-	10000	0	6109	3231/4721	68.4%	6109/10000	61.1%
7.252700e+04	chr22	+	51304566	21875333	21881148	chr22-21950001-21960000	-	10000	0	7222	3699/5484	67.5%	7222/10000	72.2%
4.438100e+04	chr22	+	51304566	21877357	21882186	chr22-21950001-21960000	-	10000	0	5516	2854/4334	65.9%	5516/10000	55.2%
7.706300e+04	chr22	+	51304566	24062288	24067329	chr22-21950001-21960000	-	10000	1387	7002	3122/4546	68.7%	5615/10000	56.1%
4.593400e+04	chr22	+	51304566	24263495	24268732	chr22-21950001-21960000	-	10000	0	5159	2942/4569	64.4%	5159/10000	51.6%
6.867400e+04	chr22	+	51304566	25303326	25308045	chr22-21950001-21960000	-	10000	0	5165	2874/4203	68.4%	5165/10000	51.6%
8.136000e+04	chr22	+	51304566	25351499	25356521	chr22-21950001-21960000	-	10000	0	5323	3030/4399	68.9%	5323/10000	53.2%
6.793600e+04	chr22	+	51304566	29131329	29137159	chr22-21950001-21960000	-	10000	0	7002	3572/5240	68.2%	7002/10000	70.0%
5.113600e+04	chr22	+	51304566	29958094	29963797	chr22-21950001-21960000	-	10000	0	6109	3211/4885	65.7%	6109/10000	61.1%
6.724900e+04	chr22	+	51304566	32060426	32066518	chr22-21950001-21960000	-	10000	0	6582	3529/5243	67.3%	6582/10000	65.8%
5.473800e+04	chr22	+	51304566	38724711	38729610	chr22-21950001-21960000	-	10000	0	5150	2846/4289	66.4%	5150/10000	51.5%
7.644200e+04	chr22	+	51304566	39047653	39051538	chr22-21950001-21960000	-	10000	0	5159	2690/3729	72.1%	5159/10000	51.6%
4.954800e+04	chr22	+	51304566	40686780	40692517	chr22-21950001-21960000	-	10000	0	5529	3160/4864	65.0%	5529/10000	55.3%
6.557600e+04	chr22	+	51304566	41330271	41335280	chr22-21950001-21960000	-	10000	0	5323	2929/4354	67.3%	5323/10000	53.2%
7.122800e+04	chr22	+	51304566	41330860	41335287	chr22-21950001-21960000	-	10000	0	5156	2820/4049	69.6%	5156/10000	51.6%
6.485400e+04	chr22	+	51304566	41456572	41462242	chr22-21950001-21960000	-	10000	1385	6582	3093/4503	68.7%	5197/10000	52.0%
7.317700e+04	chr22	+	51304566	41848697	41854278	chr22-21950001-21960000	-	10000	0	6112	3339/4928	67.8%	6112/10000	61.1%
9.673200e+04	chr22	+	51304566	42018649	42023888	chr22-21950001-21960000	-	10000	1387	7205	3267/4616	70.8%	5818/10000	58.2%
3.818500e+04	chr22	+	51304566	45673203	45679250	chr22-21950001-21960000	-	10000	0	6109	3322/5041	65.9%	6109/10000	61.1%
1.062560e+05	chr22	+	51304566	50928751	50933723	chr22-21950001-21960000	-	10000	1387	7221	3222/4442	72.5%	5834/10000	58.3%
4.867240e+05	chr22	+	51304566	23870868	23876237	chr22-22000001-22010000	+	10000	0	5524	5231/5343	97.9%	5524/10000	55.2%
5.163190e+05	chr22	+	51304566	18926399	18934733	chr22-22010001-22020000	+	10000	0	8944	6835/8120	84.2%	8944/10000	89.4%
9.077770e+05	chr22	+	51304566	23880135	23890155	chr22-22010001-22020000	+	10000	0	10000	9802/9954	98.5%	10000/10000	100.0%
8.637810e+05	chr22	+	51304566	23919133	23928619	chr22-22040001-22050000	+	10000	0	10000	9336/9462	98.7%	10000/10000	100.0%
9.214030e+05	chr22	+	51304566	23928619	23938641	chr22-22050001-22060000	+	10000	0	10000	9828/9971	98.6%	10000/10000	100.0%
9.191890e+05	chr22	+	51304566	23947347	23957295	chr22-22070001-22080000	+	10000	0	10000	9808/9937	98.7%	10000/10000	100.0%
2.512710e+05	chr22	+	51304566	23954245	23959638	chr22-22080001-22090000	+	10000	0	6137	4179/5134	81.4%	6137/10000	61.4%
9.103870e+05	chr22	+	51304566	23957295	23967327	chr22-22080001-22090000	+	10000	0	10000	9826/9940	98.9%	10000/10000	100.0%
7.467200e+04	chr22	+	51304566	17756436	17761305	chr22-22110001-22120000	+	10000	0	5455	2914/4209	69.2%	5455/10000	54.5%
6.376100e+04	chr22	+	51304566	17820903	17827206	chr22-22110001-22120000	+	10000	0	6156	3446/5336	64.6%	6156/10000	61.6%
6.766700e+04	chr22	+	51304566	18129988	18136568	chr22-22110001-22120000	+	10000	0	6149	3583/5296	67.7%	6149/10000	61.5%
5.369900e+04	chr22	+	51304566	20372392	20376932	chr22-22110001-22120000	+	10000	0	5454	2773/4155	66.7%	5454/10000	54.5%
6.813000e+04	chr22	+	51304566	20435486	20440583	chr22-22110001-22120000	+	10000	0	5454	2974/4445	66.9%	5454/10000	54.5%
5.463700e+04	chr22	+	51304566	20623065	20628627	chr22-22110001-22120000	+	10000	0	6150	3227/4960	65.1%	6150/10000	61.5%
8.102300e+04	chr22	+	51304566	21250785	21255660	chr22-22110001-22120000	+	10000	0	5464	2867/4117	69.6%	5464/10000	54.6%
7.243600e+04	chr22	+	51304566	21264077	21268754	chr22-22110001-22120000	+	10000	0	5139	2823/4209	67.1%	5139/10000	51.4%
8.683200e+04	chr22	+	51304566	21759911	21765713	chr22-22110001-22120000	+	10000	0	6150	3468/5164	67.2%	6150/10000	61.5%
6.604900e+04	chr22	+	51304566	21760107	21765205	chr22-22110001-22120000	+	10000	0	5145	2924/4421	66.1%	5145/10000	51.5%
5.355900e+04	chr22	+	51304566	21816157	21820692	chr22-22110001-22120000	+	10000	0	5454	2765/4152	66.6%	5454/10000	54.5%
4.991800e+04	chr22	+	51304566	22883617	22888902	chr22-22110001-22120000	+	10000	0	6145	3149/4770	66.0%	6145/10000	61.5%
9.215660e+05	chr22	+	51304566	23988257	23998296	chr22-22110001-22120000	+	10000	0	10000	9823/9985	98.4%	10000/10000	100.0%
3.401600e+04	chr22	+	51304566	29252673	29258142	chr22-22110001-22120000	+	10000	0	5464	2894/4490	64.5%	5464/10000	54.6%
7.422300e+04	chr22	+	51304566	29985391	29991484	chr22-22110001-22120000	+	10000	0	5450	3275/4739	69.1%	5450/10000	54.5%
5.632300e+04	chr22	+	51304566	31766615	31771196	chr22-22110001-22120000	+	10000	0	5129	2790/4157	67.1%	5129/10000	51.3%
8.855700e+04	chr22	+	51304566	32102524	32107786	chr22-22110001-22120000	+	10000	0	5464	3126/4594	68.0%	5464/10000	54.6%
8.616000e+04	chr22	+	51304566	36809408	36814781	chr22-22110001-22120000	+	10000	0	5458	3187/4641	68.7%	5458/10000	54.6%
3.158200e+04	chr22	+	51304566	38294757	38299148	chr22-22110001-22120000	+	10000	0	5126	2498/3782	66.0%	5126/10000	51.3%
6.225500e+04	chr22	+	51304566	38455537	38460773	chr22-22110001-22120000	+	10000	0	5126	2919/4334	67.4%	5126/10000	51.3%
5.695900e+04	chr22	+	51304566	39725759	39732059	chr22-22110001-22120000	+	10000	0	6156	3444/5288	65.1%	6156/10000	61.6%
6.779300e+04	chr22	+	51304566	41354931	41359653	chr22-22110001-22120000	+	10000	0	5453	2897/4343	66.7%	5453/10000	54.5%
6.332900e+04	chr22	+	51304566	41355068	41359841	chr22-22110001-22120000	+	10000	0	5431	2841/4299	66.1%	5431/10000	54.3%
6.921500e+04	chr22	+	51304566	41428491	41434370	chr22-22110001-22120000	+	10000	0	6150	3403/5099	66.7%	6150/10000	61.5%
5.581200e+04	chr22	+	51304566	41816949	41822730	chr22-22110001-22120000	+	10000	0	6157	3318/5010	66.2%	6157/10000	61.6%
4.802000e+04	chr22	+	51304566	43067460	43073005	chr22-22110001-22120000	+	10000	0	5456	3016/4598	65.6%	5456/10000	54.6%
1.024200e+05	chr22	+	51304566	43128948	43135067	chr22-22110001-22120000	+	10000	0	6151	3531/4968	71.1%	6151/10000	61.5%
9.162500e+04	chr22	+	51304566	50934014	50939626	chr22-22110001-22120000	+	10000	0	5456	3261/4703	69.3%	5456/10000	54.6%
6.765800e+04	chr22	+	51304566	18022810	18027842	chr22-22110001-22120000	-	10000	4534	10000	2979/4468	66.7%	5466/10000	54.7%
3.175700e+04	chr22	+	51304566	18748548	18754470	chr22-22110001-22120000	-	10000	3850	10000	3218/5115	62.9%	6150/10000	61.5%
3.216500e+04	chr22	+	51304566	20353591	20359507	chr22-22110001-22120000	-	10000	3850	10000	3253/5097	63.8%	6150/10000	61.5%
9.071000e+04	chr22	+	51304566	20415421	20420337	chr22-22110001-22120000	-	10000	3847	8864	2947/4312	68.3%	5017/10000	50.2%
8.644500e+04	chr22	+	51304566	20433779	20439578	chr22-22110001-22120000	-	10000	3850	10000	3454/5093	67.8%	6150/10000	61.5%
6.635400e+04	chr22	+	51304566	20434288	20439382	chr22-22110001-22120000	-	10000	4863	10000	2921/4411	66.2%	5137/10000	51.4%
6.620300e+04	chr22	+	51304566	21262089	21266885	chr22-22110001-22120000	-	10000	4876	10000	2803/4144	67.6%	5124/10000	51.2%
7.689100e+04	chr22	+	51304566	21262983	21267261	chr22-22110001-22120000	-	10000	4857	10000	2733/3930	69.5%	5143/10000	51.4%
9.160900e+04	chr22	+	51304566	21859389	21864312	chr22-22110001-22120000	-	10000	3847	8864	2929/4226	69.3%	5017/10000	50.2%
8.664600e+04	chr22	+	51304566	21877749	21883538	chr22-22110001-22120000	-	10000	3850	10000	3465/5129	67.6%	6150/10000	61.5%
6.695600e+04	chr22	+	51304566	21878246	21883342	chr22-22110001-22120000	-	10000	4842	10000	2932/4426	66.2%	5158/10000	51.6%
8.026400e+04	chr22	+	51304566	22232526	22237245	chr22-22110001-22120000	-	10000	3850	9217	2935/4255	69.0%	5367/10000	53.7%
5.691000e+04	chr22	+	51304566	29233460	29237871	chr22-22110001-22120000	-	10000	4881	10000	2689/4075	66.0%	5119/10000	51.2%
3.963900e+04	chr22	+	51304566	30834946	30839705	chr22-22110001-22120000	-	10000	4864	10000	2703/4230	63.9%	5136/10000	51.4%
5.335000e+04	chr22	+	51304566	31811472	31815932	chr22-22110001-22120000	-	10000	4669	10000	2756/4190	65.8%	5331/10000	53.3%
5.084300e+04	chr22	+	51304566	36786723	36792326	chr22-22110001-22120000	-	10000	3947	10000	3211/4971	64.6%	6053/10000	60.5%
4.124200e+04	chr22	+	51304566	36854799	36860755	chr22-22110001-22120000	-	10000	3855	10000	3306/5067	65.2%	6145/10000	61.5%
6.980700e+04	chr22	+	51304566	38185047	38192095	chr22-22110001-22120000	-	10000	3767	10000	3693/5533	66.7%	6233/10000	62.3%
7.549700e+04	chr22	+	51304566	38439994	38445169	chr22-22110001-22120000	-	10000	3850	8863	2958/4363	67.8%	5013/10000	50.1%
6.874700e+04	chr22	+	51304566	38867691	38873470	chr22-22110001-22120000	-	10000	3855	10000	3331/4961	67.1%	6145/10000	61.5%
4.734500e+04	chr22	+	51304566	39058513	39063286	chr22-22110001-22120000	-	10000	4880	10000	2712/4063	66.7%	5120/10000	51.2%
3.820100e+04	chr22	+	51304566	39365318	39370663	chr22-22110001-22120000	-	10000	4851	10000	2888/4501	64.2%	5149/10000	51.5%
5.573800e+04	chr22	+	51304566	41129203	41133950	chr22-22110001-22120000	-	10000	4847	10000	2802/4271	65.6%	5153/10000	51.5%
6.791400e+04	chr22	+	51304566	41580091	41586485	chr22-22110001-22120000	-	10000	3845	10000	3503/5199	67.4%	6155/10000	61.5%
7.822000e+04	chr22	+	51304566	41668525	41674305	chr22-22110001-22120000	-	10000	4542	10000	3256/4794	67.9%	5458/10000	54.6%
5.449100e+04	chr22	+	51304566	41712601	41718468	chr22-22110001-22120000	-	10000	4541	10000	3068/4746	64.6%	5459/10000	54.6%
4.226600e+04	chr22	+	51304566	41851952	41856219	chr22-22110001-22120000	-	10000	4976	10000	2531/3773	67.1%	5024/10000	50.2%
2.573200e+04	chr22	+	51304566	41870296	41875733	chr22-22110001-22120000	-	10000	4541	10000	2918/4501	64.8%	5459/10000	54.6%
7.642300e+04	chr22	+	51304566	41942923	41949352	chr22-22110001-22120000	-	10000	3863	10000	3574/5339	66.9%	6137/10000	61.4%
8.089600e+04	chr22	+	51304566	43123795	43129313	chr22-22110001-22120000	-	10000	4847	10000	3096/4522	68.5%	5153/10000	51.5%
4.109400e+04	chr22	+	51304566	43539729	43545693	chr22-22110001-22120000	-	10000	4541	10000	3070/4678	65.6%	5459/10000	54.6%
7.567300e+04	chr22	+	51304566	50928769	50934612	chr22-22110001-22120000	-	10000	3855	10000	3428/5067	67.7%	6145/10000	61.5%
9.274000e+04	chr22	+	51304566	20033214	20039382	chr22-22120001-22130000	+	10000	0	6358	3571/5237	68.2%	6358/10000	63.6%
7.778300e+04	chr22	+	51304566	21761075	21767544	chr22-22120001-22130000	+	10000	0	6857	3790/5701	66.5%	6857/10000	68.6%
9.167490e+05	chr22	+	51304566	23998296	24008317	chr22-22120001-22130000	+	10000	0	10000	9822/9938	98.8%	10000/10000	100.0%
5.766300e+04	chr22	+	51304566	29253991	29260137	chr22-22120001-22130000	+	10000	0	6858	3513/5330	65.9%	6858/10000	68.6%
6.690200e+04	chr22	+	51304566	40743907	40749955	chr22-22120001-22130000	+	10000	0	5592	3301/4933	66.9%	5592/10000	55.9%
9.283800e+04	chr22	+	51304566	42115946	42121421	chr22-22120001-22130000	+	10000	0	5566	3225/4726	68.2%	5566/10000	55.7%
1.042970e+05	chr22	+	51304566	50822716	50829441	chr22-22120001-22130000	+	10000	0	6857	3977/5759	69.1%	6857/10000	68.6%
7.812600e+04	chr22	+	51304566	21875919	21882374	chr22-22120001-22130000	-	10000	3143	10000	3796/5697	66.6%	6857/10000	68.6%
5.112000e+04	chr22	+	51304566	24632445	24637615	chr22-22120001-22130000	-	10000	4436	10000	2998/4633	64.7%	5564/10000	55.6%
5.463500e+04	chr22	+	51304566	30902308	30908103	chr22-22120001-22130000	-	10000	4089	10000	3212/4910	65.4%	5911/10000	59.1%
7.193500e+04	chr22	+	51304566	31808677	31815112	chr22-22120001-22130000	-	10000	3136	10000	3708/5602	66.2%	6864/10000	68.6%
7.055900e+04	chr22	+	51304566	38096268	38101488	chr22-22120001-22130000	-	10000	3134	8152	2922/4433	65.9%	5018/10000	50.2%
5.231800e+05	chr22	+	51304566	24008317	24014039	chr22-22130001-22140000	+	10000	0	5711	5610/5707	98.3%	5711/10000	57.1%
5.476690e+05	chr22	+	51304566	24020675	24026595	chr22-22140001-22150000	+	10000	4081	10000	5827/5911	98.6%	5919/10000	59.2%
9.242930e+05	chr22	+	51304566	24026595	24036582	chr22-22150001-22160000	+	10000	0	10000	9809/9979	98.3%	10000/10000	100.0%
